permno,predicted_eps,eps_actual,stock_exret,stock_ticker,comp_name,position_type,year,month,date
15579,91.6104777150018,1.12,0.0176151654,TXN,TEXAS INSTRUMENT,LONG,2019,11,2019-11-01
57904,88.74012425107736,1.03,0.0354817228,AFL,AFLAC,LONG,2019,11,2019-11-01
59408,86.97544888669265,0.75,0.0643580163,BAC,BOFAML,LONG,2019,11,2019-11-01
27959,86.01769026089926,0.91,-0.05578311,DUK,DUKE ENERGY,LONG,2019,11,2019-11-01
45751,83.43477103060522,1.19,0.0417453477,MMC,MARSH MCLENNAN,LONG,2019,11,2019-11-01
22779,82.46572511281826,2.94,0.0046922297,MSI,MOTOROLA,LONG,2019,11,2019-11-01
65875,78.4364196304713,1.13,-0.005003531,VZ,VERIZON,LONG,2019,11,2019-11-01
38703,76.68690201734373,0.93,0.0634910295,WFC,WELLS FARGO,LONG,2019,11,2019-11-01
50876,68.6278617471506,1.73,0.0342980379,LLY,LILLY,LONG,2019,11,2019-11-01
22752,66.0632883522249,1.16,0.0048004224,MRK,"MERCK & CO., INC",LONG,2019,11,2019-11-01
89525,65.78910381839964,0.79,-0.016148643,CMCSA,COMCAST,LONG,2019,11,2019-11-01
20482,59.844023231002986,0.95,0.0208068935,ABT,ABBOTT,LONG,2019,11,2019-11-01
48725,57.78678703851652,2.02,0.0683031956,UNP,UNION PACIFIC,LONG,2019,11,2019-11-01
12060,56.19092083684365,1.68,0.1280586178,GE,GE,LONG,2019,11,2019-11-01
18542,52.02557292403893,2.63,0.0490902232,CAT,CATERPILLAR,LONG,2019,11,2019-11-01
12060,56.19092083684365,1.68,0.1280586178,GE,GE,SHORT,2019,11,2019-11-01
18542,52.02557292403893,2.63,0.0490902232,CAT,CATERPILLAR,SHORT,2019,11,2019-11-01
66157,50.84496145104925,1.08,0.0515884662,USB,US BANCORP,SHORT,2019,11,2019-11-01
18411,47.39161998778079,0.27,-0.001997928,SO,SOUTHERN CO,SHORT,2019,11,2019-11-01
64936,42.31393736731852,1.18,0.0055837378,D,DOMINION US,SHORT,2019,11,2019-11-01
22592,40.06264982215847,2.15,0.0364992449,MMM,3M,SHORT,2019,11,2019-11-01
66093,33.31414455584366,0.89,-0.030038674,T,AT&T,SHORT,2019,11,2019-11-01
13928,30.108540488356688,0.76,0.0846695284,COP,CONOCOPHILLIPS,SHORT,2019,11,2019-11-01
70519,24.020051461166894,2.15,0.0512631515,C,CITIGROUP INC,SHORT,2019,11,2019-11-01
43449,22.661483761025167,1.97,-0.006131374,MCD,MCDONALD'S CORP,SHORT,2019,11,2019-11-01
87842,22.643316007867675,1.98,0.0748846063,MET,METLIFE,SHORT,2019,11,2019-11-01
21776,22.601300265349444,0.83,-0.017192528,EXC,EXELON,SHORT,2019,11,2019-11-01
87137,19.44743769200029,0.36,0.0781884918,DVN,DEVON ENERGY,SHORT,2019,11,2019-11-01
87447,17.37699012339875,2.11,0.0467291938,UPS,UPS,SHORT,2019,11,2019-11-01
12490,14.34263404181258,4.71,0.016297953,IBM,IBM,SHORT,2019,11,2019-11-01
14702,12.086864211078208,0.98,0.0697547251,AMAT,APPLIED,SHORT,2019,11,2019-11-01
17005,11.109772764388374,1.73,0.1325550431,CVS,CVS HEALTH,SHORT,2019,11,2019-11-01
71563,8.704897659671708,1.04,0.0387623364,BBT,BB AND T,SHORT,2019,11,2019-11-01
89006,-2.44117776464924,0.61,0.0005159228,MDLZ,MONDELEZ INTL,SHORT,2019,11,2019-11-01
27887,-5.13769099633755,0.74,0.0675093139,BAX,BAXTER INTL,SHORT,2019,11,2019-11-01
11308,-8.734021224527947,0.44,-0.012774477,KO,COCA-COLA,SHORT,2019,11,2019-11-01
24643,-10.555747415305124,0.53,0.1265757436,ARNC,ARCONIC,SHORT,2019,11,2019-11-01
89258,-10.754793343393672,2.33,0.0369830521,PRU,PRUDENTIAL FINL,SHORT,2019,11,2019-11-01
22103,-12.766653610764688,0.67,0.0588142404,EMR,EMERSON ELECTRIC,SHORT,2019,11,2019-11-01
21371,-20.0683511902742,1.52,0.1116412113,CAH,CARDINAL HEALTH,SHORT,2019,11,2019-11-01
52038,-24.343437386281995,0.85,0.0073138381,SYY,SYSCO,SHORT,2019,11,2019-11-01
17750,-30.864058441210965,1.71,0.024838466,KMB,KIMBERLY CLARK,SHORT,2019,11,2019-11-01
21936,-31.78415097428228,0.55,0.0120916747,PFE,PFIZER INC,SHORT,2019,11,2019-11-01
10104,-33.535869550605995,0.9,0.0290807428,ORCL,ORACLE,SHORT,2019,11,2019-11-01
34833,-38.44720517517189,-0.3,-0.048854327,OXY,OCCIDENTAL,SHORT,2019,11,2019-11-01
76076,-41.40826918059626,0.77,-0.047505977,CSCO,CISCO SYSTEMS,SHORT,2019,11,2019-11-01
69032,-41.56108995800399,1.3,0.0732842663,MS,MORGAN STANLEY,SHORT,2019,11,2019-11-01
22293,-45.75608256463307,0.46,-0.014362277,GLW,CORNING,SHORT,2019,11,2019-11-01
77605,-46.00978079635932,0.46,0.0359702462,BSX,BOSTON,SHORT,2019,11,2019-11-01
49656,-48.734110959434254,1.01,0.0462866554,BK,BONY MELLON,SHORT,2019,11,2019-11-01
49154,-48.976935388981424,1.36,0.1742746735,TGT,TARGET,SHORT,2019,11,2019-11-01
19502,-55.80539773412393,1.37,0.0951399038,WBA,WALGREENS BOOTS,SHORT,2019,11,2019-11-01
82800,-72.70020601445142,0.4,0.0789010877,SCCO,SOUTHERN COPPER,SHORT,2019,11,2019-11-01
34746,-74.5585721182729,0.68,0.0369705835,FITB,FIFTH THIRD,SHORT,2019,11,2019-11-01
61399,-79.14197830927623,1.41,0.0498706641,LOW,LOWES,SHORT,2019,11,2019-11-01
75186,-97.4808434346609,0.63,0.2188933695,SCHW,CHARLES SCHWAB,SHORT,2019,11,2019-11-01
77606,-100.00702259215224,0.74,-0.084110657,KSS,KOHLS,SHORT,2019,11,2019-11-01
13901,-101.84246507643172,1.02,0.1084226797,MO,ALTRIA GROUP,SHORT,2019,11,2019-11-01
19393,-105.15584928045163,1.22,-0.008695212,BMY,BRISTOLMYERS,SHORT,2019,11,2019-11-01
90505,-105.54400237431408,0.88,0.0135153921,LVS,LAS VEGAS SANDS,SHORT,2019,11,2019-11-01
86356,-111.75634913192576,0.81,0.0104312187,EBAY,EBAY,SHORT,2019,11,2019-11-01
23819,-111.95282926799057,0.32,0.0891896019,HAL,HALLIBURTON,SHORT,2019,11,2019-11-01
27828,-117.24185469957632,0.6,0.1548160667,HPQ,HP,SHORT,2019,11,2019-11-01
77178,-182.53832718306327,0.99,0.0374623628,QCOM,QUALCOMM,SHORT,2019,11,2019-11-01
25785,-186.9039858857491,0.12,0.0535148138,F,FORD MOTOR,SHORT,2019,11,2019-11-01
17778,851.530131918255,2714.99,0.0261190361,BRK.A,BERKSHIRE,LONG,2019,12,2019-12-01
21178,450.054815331537,5.29,-0.005619609,LMT,LOCKHEED,LONG,2019,12,2019-12-01
90319,345.9282174860847,0.7675,0.0256687211,GOOGL,ALPHABET,LONG,2019,12,2019-12-01
14593,338.4771842192152,1.2475,0.0973838879,AAPL,APPLE,LONG,2019,12,2019-12-01
19561,335.57275221293787,-2.33,-0.111782825,BA,BOEING,LONG,2019,12,2019-12-01
47896,310.2539450992954,2.57,0.0565842106,JPM,JP MORGAN,LONG,2019,12,2019-12-01
92655,297.74953657287324,3.9,0.0528752557,UNH,UNITEDHEALTH,LONG,2019,12,2019-12-01
14541,281.5475302574839,1.49,0.0274568679,CVX,CHEVRON,LONG,2019,12,2019-12-01
59459,262.96734026506664,3.32,0.0062798983,TRV,TRAVELERS,LONG,2019,12,2019-12-01
86868,252.3685863557562,4.69,0.0373620814,GS,GOLDMAN SACHS,LONG,2019,12,2019-12-01
79323,251.473420395575,3.13,0.0084787472,ALL,ALLSTATE,LONG,2019,12,2019-12-01
10107,230.9077713661588,1.51,0.0403491868,MSFT,MICROSOFT,LONG,2019,12,2019-12-01
14008,228.7568808722145,3.64,0.0256535368,AMGN,AMGEN,LONG,2019,12,2019-12-01
22111,210.05448567533185,1.88,0.0595498098,JNJ,JOHNSON & JOHNSO,LONG,2019,12,2019-12-01
55976,205.72967409494692,1.38,0.0009511627,WMT,WALMART,LONG,2019,12,2019-12-01
89179,202.36887012645585,3.88,0.0476888767,ANTM,ANTHEM,LONG,2019,12,2019-12-01
26403,191.2180517345683,1.53,-0.04144484,DIS,WALT DISNEY,LONG,2019,12,2019-12-01
87055,189.5079320959056,2.1,-0.021045723,COST,COSTCO WHOLESALE,LONG,2019,12,2019-12-01
76226,188.2873242011516,0.97,0.0439194678,VIAC,VIACOMCBS,LONG,2019,12,2019-12-01
13856,182.6253542416144,1.45,0.0118150212,PEP,PEPSICO,LONG,2019,12,2019-12-01
82775,180.9230131610633,1.43,-0.019020435,HIG,HARTFORD FIN SER,LONG,2019,12,2019-12-01
11850,180.19668852294168,0.41,0.0228184289,XOM,EXXON MOBIL,LONG,2019,12,2019-12-01
12052,163.0509597854232,3.51,-0.031057749,GD,GENERAL DYNAMICS,LONG,2019,12,2019-12-01
60628,156.3441450039655,1.41,-0.052571485,FDX,FEDEX,LONG,2019,12,2019-12-01
90386,150.64679566093488,-0.29,0.1371826916,MOS,MOSAIC CO,LONG,2019,12,2019-12-01
10145,144.82497409513306,2.06,-0.010081059,HON,HONEYWELL INTL,LONG,2019,12,2019-12-01
17830,138.04057240926656,1.94,0.0081725916,UTX,UTC,LONG,2019,12,2019-12-01
56573,129.69890593671883,1.99,0.0351399122,ITW,ILLINOIS TOOL,LONG,2019,12,2019-12-01
59328,123.31770061094036,1.52,0.0296077388,INTC,INTEL,LONG,2019,12,2019-12-01
18729,110.74357689563402,0.73,0.0136397616,CL,COLGATE,LONG,2019,12,2019-12-01
44644,108.89322470869944,1.52,0.0022889638,ADP,ADP,LONG,2019,12,2019-12-01
48725,106.9707005358014,2.02,0.0258742063,UNP,UNION PACIFIC,LONG,2019,12,2019-12-01
59408,105.95225866117138,0.75,0.0610250174,BAC,BOFAML,LONG,2019,12,2019-12-01
59176,104.24536376551188,2.03,0.0349802463,AXP,AMERICAN EXPRESS,LONG,2019,12,2019-12-01
15579,102.03556798685304,1.12,0.0658156587,TXN,TEXAS INSTRUMENT,LONG,2019,12,2019-12-01
89258,100.51569693714345,2.33,-0.000118275,PRU,PRUDENTIAL FINL,LONG,2019,12,2019-12-01
66800,96.59561923473083,1.03,-0.020579605,AIG,AIG,LONG,2019,12,2019-12-01
18163,96.18383778421986,1.42,0.0218672784,PG,PROCTER GAMBLE,LONG,2019,12,2019-12-01
57904,95.04901334366124,1.03,-0.036775614,AFL,AFLAC,LONG,2019,12,2019-12-01
50876,87.86486507652276,1.73,0.1185829057,LLY,LILLY,LONG,2019,12,2019-12-01
45751,85.68150682790645,1.19,0.0295059303,MMC,MARSH MCLENNAN,LONG,2019,12,2019-12-01
65875,85.51735409668669,1.13,0.0178563049,VZ,VERIZON,LONG,2019,12,2019-12-01
22779,82.4012078425539,2.94,-0.034394643,MSI,MOTOROLA,LONG,2019,12,2019-12-01
18542,80.29666528797063,2.63,0.018982762,CAT,CATERPILLAR,LONG,2019,12,2019-12-01
66181,74.92511947293923,2.28,-0.004891858,HD,HOME DEPOT,LONG,2019,12,2019-12-01
38703,74.88400428271714,0.93,-0.013518984,WFC,WELLS FARGO,LONG,2019,12,2019-12-01
22752,70.38907375791342,1.16,0.0488408408,MRK,"MERCK & CO., INC",LONG,2019,12,2019-12-01
12060,63.36188172891863,1.68,-0.010273168,GE,GE,LONG,2019,12,2019-12-01
20482,63.19820623888878,0.95,0.0151009219,ABT,ABBOTT,LONG,2019,12,2019-12-01
22592,62.79902823740026,2.15,0.0377706042,MMM,3M,LONG,2019,12,2019-12-01
20482,63.19820623888878,0.95,0.0151009219,ABT,ABBOTT,SHORT,2019,12,2019-12-01
22592,62.79902823740026,2.15,0.0377706042,MMM,3M,SHORT,2019,12,2019-12-01
27959,59.97649036628068,0.91,0.0330788581,DUK,DUKE ENERGY,SHORT,2019,12,2019-12-01
66157,54.52026614273559,1.08,-0.006730633,USB,US BANCORP,SHORT,2019,12,2019-12-01
89525,53.37100589195082,0.79,0.0171730383,CMCSA,COMCAST,SHORT,2019,12,2019-12-01
87137,42.84340717884832,0.36,0.1890979497,DVN,DEVON ENERGY,SHORT,2019,12,2019-12-01
18411,42.1096692069864,0.27,0.026185078,SO,SOUTHERN CO,SHORT,2019,12,2019-12-01
71563,39.52044916094912,1.04,0.0278397384,TFC,TRUIST FINANCIAL,SHORT,2019,12,2019-12-01
64936,37.31960075769904,1.18,0.0061502237,D,DOMINION US,SHORT,2019,12,2019-12-01
70519,33.25688338994505,2.15,0.0620983554,C,CITIGROUP INC,SHORT,2019,12,2019-12-01
87842,30.367015911264915,1.98,0.0198382562,MET,METLIFE,SHORT,2019,12,2019-12-01
13928,27.63310960100656,0.76,0.0835182531,COP,CONOCOPHILLIPS,SHORT,2019,12,2019-12-01
87447,24.211097304674148,2.11,-0.023700223,UPS,UPS,SHORT,2019,12,2019-12-01
27887,19.52246190363837,0.97,0.0214132419,BAX,BAXTER INTL,SHORT,2019,12,2019-12-01
17005,19.398149183975956,1.73,-0.01441974,CVS,CVS HEALTH,SHORT,2019,12,2019-12-01
12490,18.468786375288595,4.71,-0.004449488,IBM,IBM,SHORT,2019,12,2019-12-01
21776,16.60218529742866,0.83,0.0254017706,EXC,EXELON,SHORT,2019,12,2019-12-01
66093,12.224318544210035,0.89,0.0440788841,T,AT&T,SHORT,2019,12,2019-12-01
43449,11.710411029203115,1.97,0.0146942245,MCD,MCDONALD'S CORP,SHORT,2019,12,2019-12-01
89006,3.793008248231043,0.61,0.0523685752,MDLZ,MONDELEZ INTL,SHORT,2019,12,2019-12-01
22103,3.146008105570008,0.67,0.0310939266,EMR,EMERSON ELECTRIC,SHORT,2019,12,2019-12-01
24643,-6.927412984053404,0.53,-0.007536907,ARNC,ARCONIC,SHORT,2019,12,2019-12-01
21371,-11.009056131138882,1.52,-0.073522425,CAH,CARDINAL HEALTH,SHORT,2019,12,2019-12-01
11308,-12.442029616584929,0.44,0.0351167968,KO,COCA-COLA,SHORT,2019,12,2019-12-01
17750,-16.76696960899492,1.71,0.015029564,KMB,KIMBERLY CLARK,SHORT,2019,12,2019-12-01
52038,-17.591338144595575,0.85,0.0605490705,SYY,SYSCO,SHORT,2019,12,2019-12-01
10104,-18.656939297090624,0.97,-0.057687851,ORCL,ORACLE,SHORT,2019,12,2019-12-01
69032,-24.20530207579797,1.3,0.0317446938,MS,MORGAN STANLEY,SHORT,2019,12,2019-12-01
49154,-24.997213394237047,1.69,0.0241979877,TGT,TARGET,SHORT,2019,12,2019-12-01
21936,-27.36744009478304,0.55,0.015733953,PFE,PFIZER INC,SHORT,2019,12,2019-12-01
34833,-27.727491779184,-0.3,0.0875292061,OXY,OCCIDENTAL,SHORT,2019,12,2019-12-01
49656,-27.817339341070223,1.01,0.0263721174,BK,BONY MELLON,SHORT,2019,12,2019-12-01
14702,-27.953323259771917,0.98,0.0528314202,AMAT,APPLIED,SHORT,2019,12,2019-12-01
19393,-30.29532538167672,1.22,0.1259270845,BMY,BRISTOLMYERS,SHORT,2019,12,2019-12-01
77605,-32.06833191486356,0.46,0.0441491617,BSX,BOSTON,SHORT,2019,12,2019-12-01
22293,-46.36305454246711,0.46,0.0010104577,GLW,CORNING,SHORT,2019,12,2019-12-01
34746,-61.247512802639214,0.68,0.024767579,FITB,FIFTH THIRD,SHORT,2019,12,2019-12-01
76076,-63.78226793834316,0.77,0.0570859326,CSCO,CISCO SYSTEMS,SHORT,2019,12,2019-12-01
19502,-64.9887833145165,1.37,-0.012138245,WBA,WALGREENS BOOTS,SHORT,2019,12,2019-12-01
61399,-74.182106692648,0.94,0.0194848752,LOW,LOWES,SHORT,2019,12,2019-12-01
82800,-74.36228766395428,0.4,0.1156129105,SCCO,SOUTHERN COPPER,SHORT,2019,12,2019-12-01
75186,-74.97546422741826,0.63,-0.040591891,SCHW,CHARLES SCHWAB,SHORT,2019,12,2019-12-01
90505,-77.12838013373485,0.88,0.1111099733,LVS,LAS VEGAS SANDS,SHORT,2019,12,2019-12-01
13901,-83.19951944823457,1.02,0.0197267415,MO,ALTRIA GROUP,SHORT,2019,12,2019-12-01
77606,-95.31783852027854,1.99,0.0966642959,KSS,KOHLS,SHORT,2019,12,2019-12-01
23819,-98.5192977679699,0.32,0.1729687242,HAL,HALLIBURTON,SHORT,2019,12,2019-12-01
86356,-105.01603358997514,0.81,0.0152103654,EBAY,EBAY,SHORT,2019,12,2019-12-01
27828,-112.62638304575682,0.65,0.0307812406,HPQ,HP,SHORT,2019,12,2019-12-01
25785,-170.75560973440756,0.12,0.0250900401,F,FORD MOTOR,SHORT,2019,12,2019-12-01
77178,-180.3147161238243,0.99,0.0620350702,QCOM,QUALCOMM,SHORT,2019,12,2019-12-01
17778,1173.3915844983392,2714.99,-0.01188335,BRK.A,BERKSHIRE,LONG,2020,1,2020-01-01
19561,460.2597872215376,-2.33,-0.024292451,BA,BOEING,LONG,2020,1,2020-01-01
21178,432.0468450597643,5.29,0.0981914696,LMT,LOCKHEED,LONG,2020,1,2020-01-01
92655,422.6869636711949,3.72,-0.074536264,UNH,UNITEDHEALTH,LONG,2020,1,2020-01-01
86868,354.97301280895147,3.11,0.0327103842,GS,GOLDMAN SACHS,LONG,2020,1,2020-01-01
90319,348.1121403328389,0.7675,0.0684257817,GOOGL,ALPHABET,LONG,2020,1,2020-01-01
14541,339.2271764684135,1.49,-0.112245173,CVX,CHEVRON,LONG,2020,1,2020-01-01
59459,302.71062344122095,3.32,-0.04021933,TRV,TRAVELERS,LONG,2020,1,2020-01-01
14008,295.91460476129566,3.64,-0.105087296,AMGN,AMGEN,LONG,2020,1,2020-01-01
47896,288.2874346002545,0.78,-0.045345866,JPM,JP MORGAN,LONG,2020,1,2020-01-01
79323,278.2270192257386,3.13,0.0528574396,ALL,ALLSTATE,LONG,2020,1,2020-01-01
22111,273.23615583741474,1.88,0.0192662586,JNJ,JOHNSON & JOHNSO,LONG,2020,1,2020-01-01
50876,272.8074754109916,1.73,0.0611667667,LLY,LILLY,LONG,2020,1,2020-01-01
55976,258.8937991712613,1.38,-0.037903827,WMT,WALMART,LONG,2020,1,2020-01-01
14593,258.04078166690937,1.2475,0.0527099293,AAPL,APPLE,LONG,2020,1,2020-01-01
11850,247.22629252928172,0.41,-0.111073576,XOM,EXXON MOBIL,LONG,2020,1,2020-01-01
26403,240.75782265797451,1.53,-0.04499776,DIS,WALT DISNEY,LONG,2020,1,2020-01-01
89179,229.22601432254572,3.88,-0.122976654,ANTM,ANTHEM,LONG,2020,1,2020-01-01
90386,186.68084421383608,-0.29,-0.084479265,MOS,MOSAIC CO,LONG,2020,1,2020-01-01
87055,185.7378068116353,2.1,0.038166437,COST,COSTCO WHOLESALE,LONG,2020,1,2020-01-01
13856,176.07140774759506,1.45,0.0378454324,PEP,PEPSICO,LONG,2020,1,2020-01-01
76226,176.00161818524566,0.97,-0.188100092,VIAC,VIACOMCBS,LONG,2020,1,2020-01-01
12052,167.8360268781746,3.51,-0.000676261,GD,GENERAL DYNAMICS,LONG,2020,1,2020-01-01
82775,148.8560833723626,1.43,-0.025818704,HIG,HARTFORD FIN SER,LONG,2020,1,2020-01-01
59328,138.9878597325109,1.52,0.0668704581,INTC,INTEL,LONG,2020,1,2020-01-01
10145,137.06101110415827,2.06,-0.022655925,HON,HONEYWELL INTL,LONG,2020,1,2020-01-01
17830,136.02321070632382,1.94,0.0016380505,UTX,UTC,LONG,2020,1,2020-01-01
60628,128.84116649244112,1.41,-0.044749555,FDX,FEDEX,LONG,2020,1,2020-01-01
10107,128.51766619006168,1.51,0.078154653,MSFT,MICROSOFT,LONG,2020,1,2020-01-01
56573,128.21776324895862,1.99,-0.027186595,ITW,ILLINOIS TOOL,LONG,2020,1,2020-01-01
22779,126.0413765743582,2.94,0.0971237343,MSI,MOTOROLA,LONG,2020,1,2020-01-01
22752,117.21606385708698,1.16,-0.061882679,MRK,"MERCK & CO., INC",LONG,2020,1,2020-01-01
15579,117.08210420220662,1.12,-0.053837158,TXN,TEXAS INSTRUMENT,LONG,2020,1,2020-01-01
27959,109.6966025003653,0.91,0.0690869984,DUK,DUKE ENERGY,LONG,2020,1,2020-01-01
48725,108.97930057331789,2.02,-0.008877826,UNP,UNION PACIFIC,LONG,2020,1,2020-01-01
61399,105.3614755196745,0.94,-0.026099634,LOW,LOWES,LONG,2020,1,2020-01-01
65875,105.03683952184066,1.13,-0.023205584,VZ,VERIZON,LONG,2020,1,2020-01-01
12060,103.86831958465284,1.68,0.1142913994,GE,GE,LONG,2020,1,2020-01-01
89258,103.08508187111804,2.33,-0.02988972,PRU,PRUDENTIAL FINL,LONG,2020,1,2020-01-01
18163,102.99323726103113,1.42,0.0024301937,PG,PROCTER GAMBLE,LONG,2020,1,2020-01-01
59176,102.19534886624132,2.03,0.0453703959,AXP,AMERICAN EXPRESS,LONG,2020,1,2020-01-01
44644,95.63035891220666,1.52,0.0039199378,ADP,ADP,LONG,2020,1,2020-01-01
71563,93.69219963140873,1.04,-0.085639492,TFC,TRUIST FINANCIAL,LONG,2020,1,2020-01-01
66800,90.73313563824092,1.03,-0.022145577,AIG,AIG,LONG,2020,1,2020-01-01
18542,86.96423697991864,2.63,-0.104902298,CAT,CATERPILLAR,LONG,2020,1,2020-01-01
27887,86.85037202097394,0.97,0.0656696033,BAX,BAXTER INTL,LONG,2020,1,2020-01-01
43449,86.6108759389317,1.97,0.0814893317,MCD,MCDONALD'S CORP,LONG,2020,1,2020-01-01
59408,78.60912978150908,0.37,-0.06915915,BAC,BOFAML,LONG,2020,1,2020-01-01
45751,77.46980773847956,1.19,0.0068231212,MMC,MARSH MCLENNAN,LONG,2020,1,2020-01-01
20482,77.24429590727917,0.95,0.0060681646,ABT,ABBOTT,LONG,2020,1,2020-01-01
45751,77.46980773847956,1.19,0.0068231212,MMC,MARSH MCLENNAN,SHORT,2020,1,2020-01-01
20482,77.24429590727917,0.95,0.0060681646,ABT,ABBOTT,SHORT,2020,1,2020-01-01
38703,71.93308206185024,0.01,-0.128809311,WFC,WELLS FARGO,SHORT,2020,1,2020-01-01
22592,67.85789293869213,2.15,-0.101968825,MMM,3M,SHORT,2020,1,2020-01-01
89525,67.7200411598367,0.79,-0.036212221,CMCSA,COMCAST,SHORT,2020,1,2020-01-01
57904,67.07621087080405,1.03,-0.026441811,AFL,AFLAC,SHORT,2020,1,2020-01-01
87842,66.71575960411478,1.98,-0.026020466,MET,METLIFE,SHORT,2020,1,2020-01-01
13928,62.86904893494152,0.76,-0.087414079,COP,CONOCOPHILLIPS,SHORT,2020,1,2020-01-01
66157,53.065021522665134,0.72,-0.103678137,USB,US BANCORP,SHORT,2020,1,2020-01-01
19393,52.56348476932872,1.22,-0.013607239,BMY,BRISTOLMYERS,SHORT,2020,1,2020-01-01
12490,51.32928781981782,4.71,0.0709918734,IBM,IBM,SHORT,2020,1,2020-01-01
87137,48.28204260285948,0.36,-0.164950364,DVN,DEVON ENERGY,SHORT,2020,1,2020-01-01
18411,45.62929288900152,0.27,0.1038805466,SO,SOUTHERN CO,SHORT,2020,1,2020-01-01
21776,45.54003012626789,0.83,0.0425692681,EXC,EXELON,SHORT,2020,1,2020-01-01
10104,44.841244964118886,0.97,-0.006773741,ORCL,ORACLE,SHORT,2020,1,2020-01-01
66093,37.90871779735539,0.89,-0.025353298,T,AT&T,SHORT,2020,1,2020-01-01
70519,33.02291286319489,1.05,-0.063510485,C,CITIGROUP INC,SHORT,2020,1,2020-01-01
18729,31.30962055990896,0.73,0.0767070126,CL,COLGATE,SHORT,2020,1,2020-01-01
64936,26.357025832656685,1.18,0.0340779308,D,DOMINION US,SHORT,2020,1,2020-01-01
21936,18.243069197783125,0.55,-0.041116197,PFE,PFIZER INC,SHORT,2020,1,2020-01-01
24643,18.0182519081237,0.53,-0.027949324,ARNC,ARCONIC,SHORT,2020,1,2020-01-01
17005,16.768996156241027,1.73,-0.081660763,CVS,CVS HEALTH,SHORT,2020,1,2020-01-01
49154,16.726272824320635,1.69,-0.137560882,TGT,TARGET,SHORT,2020,1,2020-01-01
52038,9.472381659826976,0.85,-0.035786808,SYY,SYSCO,SHORT,2020,1,2020-01-01
89006,7.297317428437822,0.61,0.0404574272,MDLZ,MONDELEZ INTL,SHORT,2020,1,2020-01-01
22103,4.1995701965593,0.67,-0.06201341,EMR,EMERSON ELECTRIC,SHORT,2020,1,2020-01-01
11308,-1.2540398261758483,0.44,0.0538039428,KO,COCA-COLA,SHORT,2020,1,2020-01-01
19502,-1.3306812456493482,1.52,-0.13885089,WBA,WALGREENS BOOTS,SHORT,2020,1,2020-01-01
77605,-3.740384529346443,0.46,-0.075382315,BSX,BOSTON,SHORT,2020,1,2020-01-01
49656,-6.97195053449261,1.05,-0.105412908,BK,BONY MELLON,SHORT,2020,1,2020-01-01
69032,-16.378709003879024,1.01,0.0278470941,MS,MORGAN STANLEY,SHORT,2020,1,2020-01-01
22293,-20.53109744689448,0.46,-0.084432945,GLW,CORNING,SHORT,2020,1,2020-01-01
90505,-25.04227883589198,0.88,-0.055326701,LVS,LAS VEGAS SANDS,SHORT,2020,1,2020-01-01
77606,-30.54098969608827,1.99,-0.162242107,KSS,KOHLS,SHORT,2020,1,2020-01-01
75186,-37.01154126735399,0.58,-0.04356245,SCHW,CHARLES SCHWAB,SHORT,2020,1,2020-01-01
82800,-37.5485218446908,0.4,-0.114294336,SCCO,SOUTHERN COPPER,SHORT,2020,1,2020-01-01
76076,-38.047469034209016,0.77,-0.035495118,CSCO,CISCO SYSTEMS,SHORT,2020,1,2020-01-01
13901,-41.49569571522949,1.02,-0.048985858,MO,ALTRIA GROUP,SHORT,2020,1,2020-01-01
14702,-48.84614958647444,0.98,-0.051267222,AMAT,APPLIED,SHORT,2020,1,2020-01-01
34833,-51.46179540708104,-0.3,-0.037456222,OXY,OCCIDENTAL,SHORT,2020,1,2020-01-01
21371,-54.2767857125373,1.52,0.0111554615,CAH,CARDINAL HEALTH,SHORT,2020,1,2020-01-01
34746,-73.80733581018589,0.68,-0.07579574,FITB,FIFTH THIRD,SHORT,2020,1,2020-01-01
17750,-82.17609533808347,1.71,0.0400667932,KMB,KIMBERLY CLARK,SHORT,2020,1,2020-01-01
86356,-104.02428933415553,0.81,-0.071917534,EBAY,EBAY,SHORT,2020,1,2020-01-01
23819,-104.28406128710284,0.32,-0.11000453,HAL,HALLIBURTON,SHORT,2020,1,2020-01-01
77178,-110.36385128363165,0.99,-0.034395382,QCOM,QUALCOMM,SHORT,2020,1,2020-01-01
27828,-134.25534842672428,0.65,0.0361696106,HPQ,HP,SHORT,2020,1,2020-01-01
87447,-161.82376195008752,2.11,-0.116967187,UPS,UPS,SHORT,2020,1,2020-01-01
25785,-219.20367021356563,0.12,-0.036783923,F,FORD MOTOR,SHORT,2020,1,2020-01-01
66181,-302.9842058746925,2.28,0.0432095748,HD,HOME DEPOT,SHORT,2020,1,2020-01-01
17778,1159.0716181567404,2714.99,-0.081260475,BRK.A,BERKSHIRE,LONG,2020,2,2020-02-01
21178,460.1790761957826,6.08,-0.131654078,LMT,LOCKHEED,LONG,2020,2,2020-02-01
19561,454.89384076348233,-1.7,-0.130351359,BA,BOEING,LONG,2020,2,2020-02-01
89179,369.0348951981016,6.48,-0.032073049,ANTM,ANTHEM,LONG,2020,2,2020-02-01
86868,333.59542315192857,3.11,-0.151483888,GS,GOLDMAN SACHS,LONG,2020,2,2020-02-01
90319,333.0033546678878,0.4935,-0.066478709,GOOGL,ALPHABET,LONG,2020,2,2020-02-01
92655,316.08081695386056,3.72,-0.065395283,UNH,UNITEDHEALTH,LONG,2020,2,2020-02-01
